x,y,pop
461309.1624791664,4453835.903174893,52.93893051147461
461387.57302684797,4453835.903174893,52.42300033569336
461465.9835745296,4453835.903174893,50.94198226928711
461544.3941222112,4453835.903174893,51.54275131225586
461622.80466989276,4453835.903174893,53.457889556884766
461701.2152175744,4453835.903174893,56.32571792602539
461779.62576525594,4453835.903174893,53.264190673828125
461858.03631293756,4453835.903174893,51.38682556152344
461936.4468606192,4453835.903174893,50.37434005737305
462014.85740830074,4453835.903174893,50.06985855102539
462093.26795598236,4453835.903174893,49.83778762817383
462171.6785036639,4453835.903174893,45.7598991394043
462250.08905134554,4453835.903174893,46.1786994934082
462328.4995990271,4453835.903174893,43.527774810791016
462406.9101467087,4453835.903174893,39.615684509277344
462485.32069439034,4453835.903174893,39.63547134399414
452291.94949578296,4453757.492627212,2.21518611907959
452370.3600434645,4453757.492627212,2.2573392391204834
452448.77059114614,4453757.492627212,2.31223201751709
456369.2979752259,4453757.492627212,3.622992753982544
456447.7085229075,4453757.492627212,3.5484490394592285
459976.1831685793,4453757.492627212,38.39716339111328
460054.59371626086,4453757.492627212,40.137393951416016
460133.0042639425,4453757.492627212,40.13011932373047
460211.41481162404,4453757.492627212,38.956085205078125
460289.82535930566,4453757.492627212,37.53697967529297
460368.2359069873,4453757.492627212,39.856536865234375
460446.64645466884,4453757.492627212,43.009273529052734
460525.05700235046,4453757.492627212,45.95680618286133
460603.467550032,4453757.492627212,47.124568939208984
460681.87809771363,4453757.492627212,46.3780517578125
460760.28864539525,4453757.492627212,47.88325119018555
460838.6991930768,4453757.492627212,49.056373596191406
460917.10974075843,4453757.492627212,50.26664733886719
460995.52028844,4453757.492627212,51.770164489746094
461073.9308361216,4453757.492627212,52.14695358276367
461152.3413838032,4453757.492627212,52.65542221069336
461230.7519314848,4453757.492627212,53.31224060058594
461309.1624791664,4453757.492627212,53.37594223022461
461387.57302684797,4453757.492627212,52.84342575073242
461465.9835745296,4453757.492627212,52.03184509277344
461544.3941222112,4453757.492627212,54.752864837646484
461622.80466989276,4453757.492627212,56.283050537109375
461701.2152175744,4453757.492627212,55.76298141479492
461779.62576525594,4453757.492627212,53.3148078918457
461858.03631293756,4453757.492627212,51.34778594970703
461936.4468606192,4453757.492627212,50.01694869995117
462014.85740830074,4453757.492627212,49.937374114990234
462093.26795598236,4453757.492627212,49.85615539550781
462171.6785036639,4453757.492627212,46.4438362121582
462250.08905134554,4453757.492627212,46.44255447387695
462328.4995990271,4453757.492627212,43.58646774291992
462406.9101467087,4453757.492627212,39.593570709228516
452291.94949578296,4453679.08207953,2.21518611907959
452370.3600434645,4453679.08207953,2.2573392391204834
