cell_id,district,price_2022_amd_m2,rent_implied_amd_m2_month
1176,Erebuni,416.0,2.08
1177,Erebuni,416.0,2.08
1178,Erebuni,416.0,2.08
1179,Erebuni,416.0,2.08
1180,Erebuni,416.0,2.08
1181,Erebuni,416.0,2.08
1182,,,
1183,,,
1184,,,
1185,,,
1186,,,
1187,,,
1188,Kentron,870.0,4.35
1189,Qanaqer-Zeytun,943.0,4.715
1190,Qanaqer-Zeytun,943.0,4.715
1191,Qanaqer-Zeytun,943.0,4.715
1192,Qanaqer-Zeytun,943.0,4.715
1193,Qanaqer-Zeytun,943.0,4.715
1194,Qanaqer-Zeytun,943.0,4.715
1195,Qanaqer-Zeytun,943.0,4.715
1196,Arabkir,900.0,4.5
1197,Arabkir,900.0,4.5
1198,,,
1199,,,
1200,,,
1201,,,
1202,Nubarashen,453.0,2.265
1203,Nubarashen,453.0,2.265
1204,Nubarashen,453.0,2.265
1205,Nubarashen,453.0,2.265
1206,Nubarashen,453.0,2.265
1207,Nubarashen,453.0,2.265
1208,Nubarashen,453.0,2.265
1209,Nubarashen,453.0,2.265
1210,Nubarashen,453.0,2.265
1211,Nubarashen,453.0,2.265
1212,Erebuni,416.0,2.08
1213,Erebuni,416.0,2.08
1214,Erebuni,416.0,2.08
1215,Erebuni,416.0,2.08
1216,Erebuni,416.0,2.08
1217,Erebuni,416.0,2.08
1218,Erebuni,416.0,2.08
1219,Erebuni,416.0,2.08
1220,Erebuni,416.0,2.08
1221,Erebuni,416.0,2.08
1222,,,
1223,,,
1224,,,
1225,,,
1226,,,
1227,,,
1228,,,
1229,Qanaqer-Zeytun,943.0,4.715
1230,Qanaqer-Zeytun,943.0,4.715
1231,Qanaqer-Zeytun,943.0,4.715
1232,Qanaqer-Zeytun,943.0,4.715
1233,Qanaqer-Zeytun,943.0,4.715
1234,Qanaqer-Zeytun,943.0,4.715
1235,Qanaqer-Zeytun,943.0,4.715
1236,Arabkir,900.0,4.5
1237,Arabkir,900.0,4.5
1238,Arabkir,900.0,4.5
1239,,,
1240,,,
1241,,,
1242,Nubarashen,453.0,2.265
1243,Nubarashen,453.0,2.265
1244,Nubarashen,453.0,2.265
1245,Nubarashen,453.0,2.265
1246,Nubarashen,453.0,2.265
1247,Nubarashen,453.0,2.265
1248,Nubarashen,453.0,2.265
1249,Nubarashen,453.0,2.265
1250,Nubarashen,453.0,2.265
1251,Nubarashen,453.0,2.265
1252,Erebuni,416.0,2.08
1253,Erebuni,416.0,2.08
1254,Erebuni,416.0,2.08
1255,Erebuni,416.0,2.08
1256,Erebuni,416.0,2.08
1257,Erebuni,416.0,2.08
1258,Erebuni,416.0,2.08
1259,Erebuni,416.0,2.08
1260,Erebuni,416.0,2.08
1261,Erebuni,416.0,2.08
1262,Nor-Norq,643.0,3.215
1263,Nor-Norq,643.0,3.215
1264,Nor-Norq,643.0,3.215
1265,,,
1266,,,
1267,,,
1268,,,
1269,Qanaqer-Zeytun,943.0,4.715
1270,Qanaqer-Zeytun,943.0,4.715
1271,Qanaqer-Zeytun,943.0,4.715
1272,Qanaqer-Zeytun,943.0,4.715
1273,Qanaqer-Zeytun,943.0,4.715
1274,Qanaqer-Zeytun,943.0,4.715
1275,Qanaqer-Zeytun,943.0,4.715
1276,Qanaqer-Zeytun,943.0,4.715
1277,Arabkir,900.0,4.5
1278,,,
1279,,,
1280,,,
1281,,,
1282,Nubarashen,453.0,2.265
1283,Nubarashen,453.0,2.265
1284,Nubarashen,453.0,2.265
1285,Nubarashen,453.0,2.265
1286,Nubarashen,453.0,2.265
1287,Nubarashen,453.0,2.265
1288,Nubarashen,453.0,2.265
1289,Nubarashen,453.0,2.265
1290,Nubarashen,453.0,2.265
1291,Nubarashen,453.0,2.265
1292,Erebuni,416.0,2.08
1293,Erebuni,416.0,2.08
1294,Erebuni,416.0,2.08
1295,Erebuni,416.0,2.08
1296,Erebuni,416.0,2.08
1297,Erebuni,416.0,2.08
1298,Erebuni,416.0,2.08
1299,Erebuni,416.0,2.08
1300,Erebuni,416.0,2.08
1301,Erebuni,416.0,2.08
1302,Nor-Norq,643.0,3.215
1303,Nor-Norq,643.0,3.215
1304,Nor-Norq,643.0,3.215
1305,Nor-Norq,643.0,3.215
1306,,,
1307,Nor-Norq,643.0,3.215
1308,Nor-Norq,643.0,3.215
1309,Nor-Norq,643.0,3.215
1310,Qanaqer-Zeytun,943.0,4.715
1311,Avan,444.0,2.22
1312,Avan,444.0,2.22
1313,Avan,444.0,2.22
1314,Avan,444.0,2.22
1315,Avan,444.0,2.22
1316,Qanaqer-Zeytun,943.0,4.715
1317,Arabkir,900.0,4.5
1318,,,
1319,,,
1320,,,
1321,,,
1322,,,
1323,,,
1324,Nubarashen,453.0,2.265
1325,Nubarashen,453.0,2.265
1326,Nubarashen,453.0,2.265
1327,Nubarashen,453.0,2.265
1328,Nubarashen,453.0,2.265
1329,Nubarashen,453.0,2.265
1330,Nubarashen,453.0,2.265
1331,Erebuni,416.0,2.08
1332,Erebuni,416.0,2.08
1333,Erebuni,416.0,2.08
1334,Erebuni,416.0,2.08
1335,Erebuni,416.0,2.08
1336,Erebuni,416.0,2.08
1337,Erebuni,416.0,2.08
1338,Erebuni,416.0,2.08
1339,Erebuni,416.0,2.08
1340,Erebuni,416.0,2.08
1341,Nor-Norq,643.0,3.215
1342,Nor-Norq,643.0,3.215
1343,Nor-Norq,643.0,3.215
1344,Nor-Norq,643.0,3.215
1345,Nor-Norq,643.0,3.215
1346,Nor-Norq,643.0,3.215
1347,Nor-Norq,643.0,3.215
1348,Nor-Norq,643.0,3.215
1349,Nor-Norq,643.0,3.215
1350,Nor-Norq,643.0,3.215
1351,Avan,444.0,2.22
1352,Avan,444.0,2.22
1353,Avan,444.0,2.22
1354,Avan,444.0,2.22
1355,Avan,444.0,2.22
1356,Avan,444.0,2.22
1357,Qanaqer-Zeytun,943.0,4.715
1358,,,
1359,,,
1360,,,
1361,,,
1362,,,
1363,,,
1364,,,
1365,,,
1366,Nubarashen,453.0,2.265
1367,Nubarashen,453.0,2.265
1368,Nubarashen,453.0,2.265
1369,Nubarashen,453.0,2.265
1370,Nubarashen,453.0,2.265
1371,Erebuni,416.0,2.08
1372,Erebuni,416.0,2.08
1373,Erebuni,416.0,2.08
1374,Erebuni,416.0,2.08
1375,Erebuni,416.0,2.08
1376,Erebuni,416.0,2.08
1377,Erebuni,416.0,2.08
1378,Erebuni,416.0,2.08
1379,Erebuni,416.0,2.08
1380,Erebuni,416.0,2.08
1381,Erebuni,416.0,2.08
1382,Nor-Norq,643.0,3.215
1383,Nor-Norq,643.0,3.215
1384,Nor-Norq,643.0,3.215
1385,Nor-Norq,643.0,3.215
1386,Nor-Norq,643.0,3.215
1387,Nor-Norq,643.0,3.215
1388,Nor-Norq,643.0,3.215
1389,Nor-Norq,643.0,3.215
1390,Nor-Norq,643.0,3.215
1391,Avan,444.0,2.22
1392,Avan,444.0,2.22
1393,Avan,444.0,2.22
1394,Avan,444.0,2.22
1395,Avan,444.0,2.22
1396,,,
1397,,,
1398,,,
1399,,,
1400,,,
1401,,,
1402,,,
1403,,,
1404,,,
1405,,,
1406,Nubarashen,453.0,2.265
1407,Nubarashen,453.0,2.265
1408,Nubarashen,453.0,2.265
1409,Nubarashen,453.0,2.265
1410,Nubarashen,453.0,2.265
1411,Erebuni,416.0,2.08
1412,Erebuni,416.0,2.08
1413,Erebuni,416.0,2.08
1414,Erebuni,416.0,2.08
1415,Erebuni,416.0,2.08
1416,Erebuni,416.0,2.08
1417,Erebuni,416.0,2.08
1418,Erebuni,416.0,2.08
1419,,,
1420,,,
1421,Nor-Norq,643.0,3.215
1422,Nor-Norq,643.0,3.215
1423,Nor-Norq,643.0,3.215
1424,Nor-Norq,643.0,3.215
1425,Nor-Norq,643.0,3.215
1426,Nor-Norq,643.0,3.215
1427,Nor-Norq,643.0,3.215
1428,Nor-Norq,643.0,3.215
1429,Nor-Norq,643.0,3.215
1430,Nor-Norq,643.0,3.215
1431,Nor-Norq,643.0,3.215
1432,Avan,444.0,2.22
1433,Avan,444.0,2.22
1434,Avan,444.0,2.22
1435,Avan,444.0,2.22
1436,,,
1437,,,
1438,,,
1439,,,
1440,,,
1441,,,
1442,,,
1443,,,
1444,,,
1445,,,
1446,,,
1447,,,
1448,Nubarashen,453.0,2.265
1449,Nubarashen,453.0,2.265
1450,Nubarashen,453.0,2.265
1451,Erebuni,416.0,2.08
1452,Erebuni,416.0,2.08
1453,Erebuni,416.0,2.08
1454,Erebuni,416.0,2.08
1455,Erebuni,416.0,2.08
1456,Erebuni,416.0,2.08
1457,Erebuni,416.0,2.08
1458,Erebuni,416.0,2.08
1459,Erebuni,416.0,2.08
1460,,,
1461,,,
1462,,,
1463,Nor-Norq,643.0,3.215
1464,Nor-Norq,643.0,3.215
1465,Nor-Norq,643.0,3.215
1466,Nor-Norq,643.0,3.215
1467,Nor-Norq,643.0,3.215
1468,Nor-Norq,643.0,3.215
1469,Nor-Norq,643.0,3.215
1470,Nor-Norq,643.0,3.215
1471,Avan,444.0,2.22
1472,Avan,444.0,2.22
1473,Avan,444.0,2.22
1474,Avan,444.0,2.22
1475,,,
1476,,,
1477,,,
1478,,,
1479,,,
1480,,,
1481,,,
1482,,,
1483,,,
1484,,,
1485,,,
1486,,,
1487,,,
1488,Nubarashen,453.0,2.265
1489,Nubarashen,453.0,2.265
1490,Nubarashen,453.0,2.265
1491,Erebuni,416.0,2.08
1492,Erebuni,416.0,2.08
1493,Erebuni,416.0,2.08
1494,Erebuni,416.0,2.08
1495,Erebuni,416.0,2.08
1496,Erebuni,416.0,2.08
1497,Erebuni,416.0,2.08
1498,Erebuni,416.0,2.08
1499,Erebuni,416.0,2.08
1500,,,
1501,,,
1502,,,
1503,,,
1504,Nor-Norq,643.0,3.215
1505,,,
1506,,,
1507,Nor-Norq,643.0,3.215
1508,Nor-Norq,643.0,3.215
1509,Nor-Norq,643.0,3.215
1510,,,
1511,Avan,444.0,2.22
1512,Avan,444.0,2.22
1513,Avan,444.0,2.22
1514,,,
1515,,,
1516,,,
1517,,,
1518,,,
1519,,,
1520,,,
1521,,,
1522,,,
1523,,,
1524,,,
1525,,,
1526,,,
1527,,,
1528,,,
1529,Nubarashen,453.0,2.265
1530,Nubarashen,453.0,2.265
1531,Erebuni,416.0,2.08
1532,Erebuni,416.0,2.08
1533,Erebuni,416.0,2.08
1534,Erebuni,416.0,2.08
1535,Erebuni,416.0,2.08
1536,Erebuni,416.0,2.08
1537,Erebuni,416.0,2.08
1538,Erebuni,416.0,2.08
1539,,,
1540,,,
1541,,,
1542,,,
1543,,,
1544,,,
1545,,,
1546,,,
1547,Nor-Norq,643.0,3.215
1548,,,
1549,,,
1550,,,
1551,,,
1552,,,
1553,Avan,444.0,2.22
1554,,,
1555,,,
1556,,,
1557,,,
1558,,,
1559,,,
1560,,,
1561,,,
1562,,,
1563,,,
1564,,,
1565,,,
1566,,,
1567,,,
1568,,,
1569,Nubarashen,453.0,2.265
1570,Nubarashen,453.0,2.265
1571,Nubarashen,453.0,2.265
1572,Nubarashen,453.0,2.265
1573,Erebuni,416.0,2.08
1574,Erebuni,416.0,2.08
1575,Erebuni,416.0,2.08
1576,Erebuni,416.0,2.08
1577,Erebuni,416.0,2.08
1578,Erebuni,416.0,2.08
1579,Erebuni,416.0,2.08
1580,,,
1581,,,
1582,,,
1583,,,
1584,,,
1585,,,
1586,,,
1587,Nor-Norq,643.0,3.215
1588,,,
1589,,,
1590,,,
1591,,,
1592,,,
1593,,,
1594,,,
1595,,,
1596,,,
1597,,,
1598,,,
1599,,,
1600,,,
1601,,,
1602,,,
1603,,,
1604,,,
1605,,,
1606,,,
1607,,,
1608,,,
1609,,,
1610,,,
1611,Nubarashen,453.0,2.265
1612,Nubarashen,453.0,2.265
1613,Erebuni,416.0,2.08
1614,Erebuni,416.0,2.08
1615,Erebuni,416.0,2.08
1616,Erebuni,416.0,2.08
1617,Erebuni,416.0,2.08
1618,Erebuni,416.0,2.08
1619,Erebuni,416.0,2.08
1620,,,
1621,,,
1622,,,
1623,,,
1624,,,
1625,,,
1626,,,
1627,Nor-Norq,643.0,3.215
1628,Nor-Norq,643.0,3.215
1629,,,
1630,,,
1631,,,
1632,,,
1633,,,
1634,,,
1635,,,
1636,,,
1637,,,
1638,,,
1639,,,
1640,,,
1641,,,
1642,,,
1643,,,
1644,,,
1645,,,
1646,,,
1647,,,
1648,,,
1649,,,
1650,,,
1651,,,
1652,,,
1653,Nubarashen,453.0,2.265
1654,Nubarashen,453.0,2.265
1655,Nubarashen,453.0,2.265
1656,Erebuni,416.0,2.08
1657,Erebuni,416.0,2.08
1658,,,
1659,,,
1660,,,
1661,,,
1662,,,
1663,,,
1664,,,
1665,,,
1666,,,
1667,,,
1668,,,
1669,,,
1670,,,
1671,,,
1672,,,
1673,,,
1674,,,
1675,,,
1676,,,
1677,,,
1678,,,
1679,,,
1680,,,
1681,,,
1682,,,
1683,,,
1684,,,
1685,,,
1686,,,
1687,,,
1688,,,
1689,,,
1690,,,
1691,,,
1692,,,
1693,,,
1694,,,
1695,Nubarashen,453.0,2.265
1696,Erebuni,416.0,2.08
1697,Erebuni,416.0,2.08
1698,,,
1699,,,
1700,,,
1701,,,
1702,,,
1703,,,
1704,,,
1705,,,
1706,,,
1707,,,
1708,,,
1709,,,
1710,,,
1711,,,
1712,,,
1713,,,
1714,,,
1715,,,
1716,,,
1717,,,
1718,,,
1719,,,
1720,,,
1721,,,
1722,,,
1723,,,
1724,,,
1725,,,
1726,,,
1727,,,
1728,,,
1729,,,
1730,,,
1731,,,
1732,,,
1733,,,
1734,,,
1735,,,
1736,Erebuni,416.0,2.08
1737,,,
1738,,,
1739,,,
1740,,,
1741,,,
1742,,,
1743,,,
1744,,,
1745,,,
1746,,,
1747,,,
1748,,,
1749,,,
1750,,,
1751,,,
1752,,,
1753,,,
1754,,,
1755,,,
1756,,,
1757,,,
1758,,,
1759,,,
1760,,,
1761,,,
1762,,,
1763,,,
1764,,,
1765,,,
1766,,,
1767,,,
1768,,,
1769,,,
1770,,,
1771,,,
1772,,,
1773,,,
1774,,,
1775,,,
1776,,,
1777,,,
1778,,,
1779,,,
1780,,,
1781,,,
1782,,,
1783,,,
1784,,,
1785,,,
1786,,,
1787,,,
1788,,,
1789,,,
1790,,,
1791,,,
1792,,,
1793,,,
1794,,,
1795,,,
1796,,,
1797,,,
1798,,,
1799,,,
